Shape_Length,Shape_Area,grid_id,DEMMEAN,SLPMEAN,FACSUM,DISTMEAN,PCT,DEMAREA,INUNMAX,INUNAREA
2000.000000000000000,250000.000000000000000,118,988.188679245283083,0.352785684316041,2106.000000000000000,60.310157928466808,0.130000000000000,132500.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,120,983.235294117647186,0.555304828015241,1128.000000000000000,46.624153900146496,0.000000000000000,85000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,121,984.959999999999809,1.326021096554177,1185.000000000000000,94.762629547119190,0.000000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,122,984.166666666666856,1.738598646625640,3376.000000000000000,81.588857421875005,0.000000000000000,180000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,123,982.333333333333371,2.290329933166504,0.000000000000000,183.332233505249008,0.000000000000000,7500.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,170,1079.517857142856656,0.779524433673309,180.000000000000000,434.645660552978484,0.000000000000000,140000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,171,1078.370000000000346,0.490718281011359,1014.000000000000000,338.759921874999918,0.030000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,172,1074.750000000000909,0.600865873219155,1508.000000000000000,314.001429595947172,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,173,1063.069999999999482,2.423626476526261,4424.000000000000000,72.911384201049785,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,174,1061.269999999999982,1.631508310446516,907.000000000000000,147.163201980590770,0.050000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,175,1061.869999999999891,0.538280417025089,750.000000000000000,175.151053771972670,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,176,1056.619999999999209,1.372498703021556,1161.000000000000000,303.197844543456995,0.050000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,177,1036.740000000000009,2.901123872101306,81102.000000000000000,131.565601348877010,0.130000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,178,1034.560000000000173,2.252765861849038,128634.000000000000000,113.437819900512665,0.000000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,179,1038.839999999999463,0.915460923926439,43087.000000000000000,197.240919189453138,0.080000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,180,1042.070000000000164,0.536068989590858,3174.000000000000000,399.330130920410056,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,181,1047.020000000000891,0.786984797045588,947.000000000000000,504.201689453124970,0.010000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,182,1044.020000000000209,3.486366060525179,640.000000000000000,568.344891052246112,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,183,1002.130000000000223,5.158918978643486,2752.000000000000000,506.222982177734366,0.060000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,184,989.279999999999973,0.716677560027310,1301425.000000000000000,239.080679244995082,0.080000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,185,986.243902439024509,0.691082934769519,5207843.000000000000000,65.407854995727490,0.070000000000000,205000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,186,985.395348837209440,0.881699094849248,649.000000000000000,72.932248458862304,0.000000000000000,107500.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,187,990.265306122448578,2.822926336961943,3035.000000000000000,183.461403961181645,0.000000000000000,245000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,188,1008.789999999999850,4.265295761823652,1311.000000000000000,331.020650177001926,0.000000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,189,1009.630000000000109,4.511549994945526,3286.000000000000000,341.468723983764505,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,190,1006.285714285714334,5.917612931814539,2120.000000000000000,192.780097351074261,0.050000000000000,227500.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,191,995.898734177215147,6.973903226852415,4188.000000000000000,117.785667419433580,0.000000000000000,197500.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,192,980.894736842105203,3.346927632888158,1035.000000000000000,77.547503128051730,0.000000000000000,190000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,193,975.294117647059011,0.466051735218171,239.000000000000000,90.586726989746083,0.000000000000000,127500.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,194,973.275862068965694,0.555442359298468,32.000000000000000,73.458237380981444,0.020000000000000,72500.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,235,1132.874999999999545,7.096716721852621,43.000000000000000,672.964014282226572,0.010000000000000,60000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,236,1096.393939393939490,4.451046282506508,541.000000000000000,286.299534301757774,0.020000000000000,82500.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,237,1081.022988505746753,0.802007676868499,14867.000000000000000,291.878246536255006,0.000000000000000,217500.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,238,1077.290000000000191,0.509166675853048,2717.000000000000000,131.195111312866203,0.010000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,239,1075.839999999999691,0.750053667199681,531.000000000000000,336.749144515991247,0.030000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,240,1067.660000000000082,2.171101288497449,2721.000000000000000,161.424014434814438,0.010000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,241,1054.420000000000300,3.024464413821697,32374.000000000000000,88.750620117187495,0.030000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,242,1055.460000000000036,2.171381663382054,23258.000000000000000,93.134764862060536,0.000000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,243,1043.949999999999818,3.463757613599300,110029.000000000000000,107.300046005249044,0.010000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,244,1040.299999999999955,1.288068677758274,981.000000000000000,199.906538772582905,0.230000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,245,1040.509999999999991,0.488639171265968,10355.000000000000000,241.918648834228378,0.030000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,246,1039.969999999999573,0.440759798626677,9062.000000000000000,85.051697921752933,0.300000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,247,1043.960000000000719,0.812079592968803,1167.000000000000000,347.879986572265636,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,248,1045.269999999999300,3.335390292356462,456.000000000000000,550.309794769287009,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,249,1008.360000000000127,6.184456317449661,2441.000000000000000,390.631553649902287,0.020000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,250,991.610000000000127,0.800166578129428,2662.000000000000000,183.148338394164995,0.280000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,251,986.889999999999873,0.628853526934981,6482813.000000000000000,65.330088195800798,0.000000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,252,988.220000000000141,0.680282268241572,6390.000000000000000,152.475852584838890,0.010000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,253,1000.109999999999559,4.389444740489123,1964.000000000000000,177.215561904907247,0.060000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,254,1026.519999999999754,4.346017344560241,1803.000000000000000,383.311714172363452,0.000000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,255,1031.399999999999864,0.962307247115823,3867.000000000000000,181.419022445678792,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,256,1030.449999999999818,0.561271674313321,3797.000000000000000,350.094978790283108,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,257,1029.879999999999882,0.681443582695501,1081.000000000000000,620.289157104492574,0.010000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,258,1026.779999999999973,1.328532503917813,1689.000000000000000,491.804565429687216,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,259,1019.730000000000018,4.695082766209234,27271.000000000000000,259.923420944213774,0.000000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,260,996.469999999999914,6.203049675226211,96081.000000000000000,165.909674758911081,0.000000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,261,985.120000000000459,5.249306522084006,36834.000000000000000,103.236032714843788,0.000000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,262,976.813953488372022,4.812988689978460,18892.000000000000000,79.427073669433625,0.000000000000000,107500.000000000000000,1.000000000000000,250000.000000000000000
